nec_version,ev_level,building_id,case,nec_section,circuit_pause,circuit_share,circuit_pause_name,secondary_cs_load_name,primary_cs_load_name,panel_management_solution,least_lifecycle_cost_case_mod,has_failed_sim,panel
nec_2023,L0,20103,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,20956,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,21769,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,22145,1,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,22159,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,22387,1,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,24206,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,24329,1,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,24680,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,25141,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,26562,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,27231,1,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,27326,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,60
nec_2023,L0,27354,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,27386,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,28136,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,28464,1,83,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,28482,1,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,28913,1,83,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,28957,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,29023,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,29140,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,29447,1,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,90
nec_2023,L0,29636,1,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,29924,1,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,90
nec_2023,L0,2016,2,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,2277,2,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,3427,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,4490,2,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,7244,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,8881,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,9144,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,10431,2,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,13811,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,17320,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,23762,2,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,23813,2,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,28394,2,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,1574,4,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,20902,4,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,24122,4,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,13020,6,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,13561,6,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,16962,6,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,18685,6,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,20499,6,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,537,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,731,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,766,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,843,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,887,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,950,9,83,1.0,0.0,Water Heating,,,True,True,False,200
nec_2023,L0,3769,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,3830,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,4374,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,5518,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,5600,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,150
nec_2023,L0,5984,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,7015,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,120
nec_2023,L0,7821,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,8006,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,10240,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,10243,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,10282,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,10404,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,10673,9,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,10719,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,11689,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,12698,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,12818,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,150
nec_2023,L0,14277,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,150
nec_2023,L0,14289,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,15443,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,15511,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,200
nec_2023,L0,15557,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,17501,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,17579,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,120
nec_2023,L0,19376,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,20466,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,21024,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,21131,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,21485,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,24168,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,24240,9,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,24791,9,83,1.0,0.0,Water Heating,,,True,True,False,120
nec_2023,L0,25635,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,26772,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,27088,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,27942,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,28002,9,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,29664,9,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,586,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,3889,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,5204,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,150
nec_2023,L0,6801,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,200
nec_2023,L0,8212,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,10679,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,10887,11,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,150
nec_2023,L0,10972,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,11310,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,12002,11,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,12219,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,12257,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,13681,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,14271,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,14475,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,15290,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,19210,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,19265,11,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,23493,11,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,24109,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,24669,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,24892,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,26076,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,27127,11,83,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,28927,11,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,29869,11,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,1320,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,150
nec_2023,L0,5132,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,5672,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,5920,13,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,7037,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,8172,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,9294,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,10107,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,60
nec_2023,L0,10200,13,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,10860,13,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,120
nec_2023,L0,12253,13,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,12318,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,12653,13,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,12781,13,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,13055,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,15422,13,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,16919,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,17208,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,18351,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,20963,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,21537,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,22071,13,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,22979,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,22990,13,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,23008,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,23409,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,24237,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,25608,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,26329,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,26545,13,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,26914,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,27366,13,83,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,27998,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,28272,13,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,29059,13,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,2482,14,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,8005,14,83,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,12645,14,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,14476,14,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,15833,14,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,19143,14,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,21361,14,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,25785,14,83,1.0,0.0,Clothes Dryer,,,True,True,False,100
nec_2023,L0,28495,14,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,5115,18,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,16521,18,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,12358,19,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,25331,19,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,28248,19,83,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,578,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,706,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,60
nec_2023,L0,1126,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,1240,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,1723,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,125
nec_2023,L0,2836,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,2880,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,2994,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,3149,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,3329,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,3808,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,3834,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,3853,1,87,1.0,0.0,Water Heating,,,True,True,False,200
nec_2023,L0,3996,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,4723,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,5324,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,5808,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,5896,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,6164,1,87,1.0,0.0,Water Heating,,,True,True,False,200
nec_2023,L0,6938,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,7539,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,7730,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,8362,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,8896,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,125
nec_2023,L0,9463,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,9526,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,10400,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,10463,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,10924,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,11035,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,11752,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,12176,1,87,1.0,0.0,Water Heating,,,True,True,False,90
nec_2023,L0,12208,1,87,1.0,0.0,Water Heating,,,True,True,False,125
nec_2023,L0,12793,1,87,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,13115,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,120
nec_2023,L0,13388,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,13833,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,14106,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,14156,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,200
nec_2023,L0,14512,1,87,1.0,0.0,Water Heating,,,True,True,False,90
nec_2023,L0,14864,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,16425,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,16720,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,125
nec_2023,L0,16769,1,87,1.0,0.0,Water Heating,,,True,True,False,90
nec_2023,L0,17420,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,17497,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,18871,1,87,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,19519,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,60
nec_2023,L0,20325,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,20460,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,20461,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,21273,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,21532,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,21612,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,22588,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,22603,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,22674,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,22752,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,23085,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,23702,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,23789,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,23816,1,87,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,23968,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,24298,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,24581,1,87,1.0,0.0,Water Heating,,,True,True,False,60
nec_2023,L0,25116,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,25517,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,25694,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,25896,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,26372,1,87,1.0,0.0,Water Heating,,,True,True,False,100
nec_2023,L0,26840,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,27396,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,27715,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,27941,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,28207,1,87,1.0,0.0,Water Heating,,,True,True,False,125
nec_2023,L0,28677,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,60
nec_2023,L0,28775,1,87,0.0,1.0,,Clothes Dryer,Cooking Range,True,True,False,100
nec_2023,L0,29039,1,87,0.0,1.0,,Water Heating,Clothes Dryer,True,True,False,100
nec_2023,L0,29252,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
nec_2023,L0,29309,1,87,0.0,1.0,,Water Heating,Cooking Range,True,True,False,100
