occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.75,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.202,0.202,0,0,0,0.1,0.43,0.579,0.579,0,0.0352,0
0.75,0.202,0.202,0,0,0,1,0.43,0.579,0.579,0,0,0.0931
0.75,0.202,0.202,0,0,0.4,1,0.43,0.579,0.579,0,0.457,0.0931
0.75,0.202,0.202,0,0,1,1,0.43,0.579,0.579,0,0.23,0
0.75,0.202,0.202,0,0,1,1,0.43,0.579,0.579,0,0.43,0
0.75,0.202,0.202,0,0,0.5,1,0.43,0.579,0.579,0,0.539,0
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0.251
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0.0942
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0.221
0.75,0.249,0.249,0,0,0,1,0.457,0.626,0.626,0,0,0
0.25,0.156,0.156,0,0,0,1,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,1,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,1,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0.6,0.312,0.55,0.55,0,0,0.0945
0.25,0.156,0.156,0,0,0,0,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.312,0.55,0.55,0,0,0
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0.0945
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.25,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0945
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.189
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.131
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0945
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.131
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.131
0.25,0.148,0.148,0,0,0,0,0.277,0.56,0.56,0,0,0.0945
0.5,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0.189
0.5,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0.385
0.5,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0.196
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.0945
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.0945
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.346
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.75,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.75,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0.103
0.75,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0.206
0.75,0.348,0.348,0,0,0,0,0.39,0.735,0.735,0,0,0
0.75,0.348,0.348,0,0,0,0,0.39,0.735,0.735,0,0,0
0.75,0.348,0.348,0,0,0,0,0.39,0.735,0.735,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,0.3,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0.0945
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0.0945
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0.283
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0
1,0.796,0.796,1,0,0,0,0.741,0.974,0.974,0,0,0
1,0.796,0.796,1,0,0,0,0.741,0.974,0.974,0,0,0
1,0.796,0.796,1,0,0,0,0.741,0.974,0.974,0,0,0.0945
1,0.796,0.796,0,0,0,0,0.741,0.974,0.974,0,0,0.0945
1,0.796,0.796,0,0,0,0,0.741,0.974,0.974,0,0,0
1,0.796,0.796,0,0,0,0.6,0.741,0.974,0.974,0,0.246,0.0945
1,0.978,0.978,0,0,0,1,0.881,0.993,0.993,0,0.461,0
1,0.978,0.978,0,0,0.9,1,0.881,0.993,0.993,0,0.234,0
0.75,0.746,0.746,0,0,1,0.6,0.725,0.861,0.861,0,0.0898,0.0945
1,0.978,0.978,0,0,1,0,0.881,0.993,0.993,0,0.0234,0
1,0.978,0.978,0,0,0,0,0.881,0.993,0.993,0.297,0.0234,0
1,0.978,0.978,0,1,0,0,0.881,0.993,0.993,0.297,0.527,0
1,0.992,0.992,0,1,0,0,0.937,0.937,0.937,0.335,0.359,0.0945
1,0.992,0.992,0,1,0,0,0.937,0.937,0.937,0.528,0.258,0
1,0.992,0.992,0,0.2,0,0,0.937,0.937,0.937,0.396,0.371,0.0945
1,0.992,0.992,0,0,0,0,0.937,0.937,0.937,0,0.316,0
1,0.992,0.992,0,0,0,0,0.937,0.937,0.937,0.223,0.227,0
1,0.992,0.992,0,0,0,0,0.937,0.937,0.937,0.223,0.426,0.283
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0.65,0.336,0.472
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0.558,0.0117,0
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0,0.406,0
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0.523,0.125,0.0945
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0.426,0,0
1,0.825,0.825,0,0,0,0,0.993,0.88,0.88,0.472,0.562,0
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0,0.203,0.0945
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0.36,0,0
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0.452,0.27,0
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0.386,0.258,0.225
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0.178,0.293,0
1,0.623,0.623,0,0,0,0,0.965,0.843,0.843,0.178,0.234,0.0945
1,0.538,0.538,0,0,0,0,0.825,0.749,0.749,0.477,0.246,0.0321
1,0.538,0.538,0,0,0,0,0.825,0.749,0.749,0.472,0.27,0.192
1,0.538,0.538,0,0,0,0,0.825,0.749,0.749,0.36,0.328,0.0945
0.75,0.294,0.294,0,0,0,0,0.541,0.607,0.607,0,0.0234,0.0945
0.75,0.294,0.294,0,0,0,0,0.541,0.607,0.607,0,0.227,0.189
0.75,0.294,0.294,0,0,0,0,0.541,0.607,0.607,0,0,0
0.75,0.149,0.149,0,0,0,0,0.478,0.57,0.57,0,0,0
0.75,0.149,0.149,0,0,0,0,0.478,0.57,0.57,0,0,0
1,0.199,0.199,0,0,0,0,0.589,0.622,0.622,0,0,0
1,0.0995,0.0995,0,0,0,0,0.368,0.518,0.518,0,0,0
1,0.0995,0.0995,0,0,0,0,0.368,0.518,0.518,0,0,0
1,0.0995,0.0995,0,0,0,0,0.368,0.518,0.518,0,0,0
1,0.0681,0.0681,0,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0681,0.0681,0.8,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0681,0.0681,1,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0681,0.0681,1,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0681,0.0681,1,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0681,0.0681,0.8,0,0,0,0.333,0.513,0.513,0,0,0
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0.189
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0.0927
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0.155
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0
1,0.0557,0.0557,0,0,0,0,0.323,0.504,0.504,0,0,0.162
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0.325
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0.0325
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.323,0.499,0.499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0.0962
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0.0962
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0
1,0.0495,0.0495,0,0,0,0,0.319,0.494,0.494,0,0,0.512
1,0.0509,0.0509,0,0,0,0,0.309,0.499,0.499,0,0,0.287
1,0.0509,0.0509,0,0,0,0,0.309,0.499,0.499,0,0,0
1,0.0509,0.0509,0,0,0,0,0.309,0.499,0.499,0,0,0
0.75,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.192
0.75,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.511
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0.116
1,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0.0581
1,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
1,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0.0945
1,0.355,0.355,0,0,0,0,0.601,0.693,0.693,0,0,0
1,0.355,0.355,0.8,0,0,0,0.601,0.693,0.693,0,0,0
1,0.355,0.355,1,0,0,0,0.601,0.693,0.693,0,0,0
1,0.355,0.355,1,0,0,0,0.601,0.693,0.693,0,0,0
1,0.355,0.355,0.3,0,0,0,0.601,0.693,0.693,0,0,0
1,0.355,0.355,0,0,0,0,0.601,0.693,0.693,0,0,0.0945
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0.0945
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0
0.75,0.349,0.349,0,0,0,0,0.557,0.706,0.706,0,0,0
0.75,0.37,0.37,0,0,0,0,0.421,0.72,0.72,0,0,0.262
0.75,0.37,0.37,0,0,0,0,0.421,0.72,0.72,0,0,0.0981
0.75,0.37,0.37,0,0,0,0,0.421,0.72,0.72,0,0,0
0.5,0.263,0.263,0,0,0,0,0.367,0.635,0.635,0,0,0
0.5,0.263,0.263,0,0,0,0,0.367,0.635,0.635,0,0,0
0.5,0.263,0.263,0,0,0,0,0.367,0.635,0.635,0,0,0.283
0.75,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0.0945
0.75,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0
0.75,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0
0.5,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.5,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.5,0.16,0.16,0,0,0,0,0.274,0.55,0.55,0,0,0
0.5,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.5,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.5,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.5,0.156,0.156,0,0.5,0,0,0.277,0.55,0.55,0.401,0,0
0.5,0.156,0.156,0,1,0,0,0.277,0.55,0.55,0.472,0,0
0.5,0.156,0.156,0,1,0,0,0.277,0.55,0.55,0.391,0,0.0945
0.75,0.254,0.254,0,0.7,0,0,0.304,0.645,0.645,0,0,0
0.75,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0.503,0,0
0.75,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0.569,0,0
0.75,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0,0,0
0.75,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0,0,0
0.75,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.247,0.247,0,0,0,0,0.297,0.654,0.654,0,0,0
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.75,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.0945
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.0945
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0
0.5,0.245,0.245,0,0,0,0,0.325,0.654,0.654,0,0,0.0945
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.249,0.249,0,0,0,0,0.346,0.645,0.645,0,0,0
0.5,0.269,0.269,0,0,0,0,0.353,0.664,0.664,0,0,0
0.5,0.269,0.269,0,0,0,0,0.353,0.664,0.664,0,0,0
0.5,0.269,0.269,0,0,0,0,0.353,0.664,0.664,0,0,0
0.75,0.379,0.379,0,0,0,0,0.4,0.763,0.763,0,0,0.0945
0.75,0.379,0.379,0.8,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.379,0.379,1,0,0,0,0.4,0.763,0.763,0,0,0
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,1,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,0.8,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,0,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,0,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.462,0.462,0,0,0,0,0.473,0.791,0.791,0,0,0
0.75,0.609,0.609,0,0,0,0,0.62,0.847,0.847,0,0,0.0945
0.75,0.609,0.609,0.8,0,0,0,0.62,0.847,0.847,0,0,0.0987
0.75,0.609,0.609,1,0,0,0,0.62,0.847,0.847,0,0,0.0658
0.75,0.609,0.609,1,0,0,0,0.62,0.847,0.847,0,0,0
0.75,0.609,0.609,1,0,0,0,0.62,0.847,0.847,0,0,0
0.75,0.609,0.609,1,0,0,0,0.62,0.847,0.847,0,0,0.264
1,0.746,0.746,1,0,0,0,0.725,0.861,0.861,0,0,0.0661
1,0.746,0.746,1,0,0,0,0.725,0.861,0.861,0,0,0
1,0.746,0.746,1,0,0,0,0.725,0.861,0.861,0,0,0.0945
1,0.746,0.746,1,0,0,0,0.725,0.861,0.861,0,0,0
1,0.746,0.746,1,0,0,0,0.725,0.861,0.861,0,0,0
1,0.514,0.514,1,0,0,0,0.569,0.729,0.729,0,0,0.283
1,0.521,0.521,1,0,0,0,0.597,0.701,0.701,0,0,0.189
1,0.521,0.521,0.6,0,0,0,0.597,0.701,0.701,0,0,0
1,0.521,0.521,0,0,0,0,0.597,0.701,0.701,0,0,0.0945
1,0.521,0.521,0,0,0,0,0.597,0.701,0.701,0,0,0
1,0.521,0.521,0,0,0,0,0.597,0.701,0.701,0,0,0.093
1,0.521,0.521,0,0,0,0,0.597,0.701,0.701,0,0,0.217
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0.379
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0.442
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0
1,0.438,0.438,0,0,0,0,0.625,0.673,0.673,0,0,0
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0.0945
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0
1,0.193,0.193,0,0,0,0,0.435,0.56,0.56,0,0,0.378
1,0.172,0.172,0,0,0,0,0.4,0.536,0.536,0,0,0
1,0.172,0.172,0,0,0,0,0.4,0.536,0.536,0,0,0
1,0.172,0.172,0,0,0,0,0.4,0.536,0.536,0,0,0.0945
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0945
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.19
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.378
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
1,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
1,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0.174
1,0.1,0.1,0,0,0,0,0.381,0.542,0.542,0,0,0
0.75,0.0749,0.0749,0,0,0,0,0.319,0.504,0.504,0,0,0
0.75,0.126,0.126,0,0,0,0,0.344,0.522,0.522,0,0,0
0.75,0.126,0.126,0,0,0,0,0.344,0.522,0.522,0,0,0.1
0.75,0.126,0.126,0,0,0,0,0.344,0.522,0.522,0,0,0.201
0.75,0.202,0.202,0,0,0,0,0.43,0.579,0.579,0,0,0
0.75,0.202,0.202,0,0,0,0,0.43,0.579,0.579,0,0,0
0.75,0.126,0.126,0,0,0,0,0.344,0.522,0.522,0,0,0.131
0.75,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0.0981
0.75,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0
0.75,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0
0.5,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0
0.5,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0
0.5,0.149,0.149,0,0,0,0,0.358,0.546,0.546,0,0,0
0.5,0.263,0.263,0,0,0,0,0.367,0.635,0.635,0,0,0
0.5,0.263,0.263,0.8,0,0,0,0.367,0.635,0.635,0,0,0
0.5,0.263,0.263,0.7,0,0,0,0.367,0.635,0.635,0,0,0
0.25,0.156,0.156,0,0,0,0,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.312,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.312,0.55,0.55,0,0,0
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0.0945
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0.0945
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0.0945
0.5,0.27,0.27,0,0,0,0,0.29,0.635,0.635,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0.0945
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0.0945
0.5,0.263,0.263,0,0,0,0,0.297,0.635,0.635,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.25,0.156,0.156,0,0,0,0,0.277,0.55,0.55,0,0,0
0.5,0.254,0.254,0,0,0,0,0.304,0.645,0.645,0,0,0
