,vehicle_id,day_id,day_of_week,plug_id,plug_type,destination_type,destination_id,destination_category,destination_description,avg_power_kw,tou_participation,res_access,cbsa_code,cbsa_name,Capacity (kWh),County Type,start_time,duration,charge_time,total_charge,start_soc
269473,MY2030_PHEV_SUV,300283391,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,646,1307,131,15.72,0
269474,MY2030_PHEV_SUV,403187941,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,710,75,75,9,39.18918919
269475,MY2030_PHEV_SUV,403187941,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1083,907,92,11.04,25.40540541
269477,MY2030_PHEV_SUV,406378481,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1123,742,131,15.72,0
269478,MY2030_PHEV_SUV,407724151,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1238,1042,87,10.44,29.45945946
269480,MY2030_PHEV_SUV,301675782,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,825,1305,49,5.88,60.27027027
269483,MY2030_PHEV_SUV,401194201,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,660,165,75,9,39.18918919
269484,MY2030_PHEV_SUV,401194201,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,860,1150,88,10.56,28.64864865
269485,MY2030_PHEV_SUV,402250202,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,155,661,131,15.72,0
269486,MY2030_PHEV_SUV,402250202,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,990,465,49,5.88,60.27027027
269487,MY2030_PHEV_SUV,402972453,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,720,31,31,3.72,74.86486486
269488,MY2030_PHEV_SUV,402972453,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,800,145,72,8.64,41.62162162
269491,MY2030_PHEV_SUV,403322641,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,770,1240,105,12.6,14.86486486
269492,MY2030_PHEV_SUV,403994671,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1275,1260,129,15.48,0
269494,MY2030_PHEV_SUV,404909971,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,740,1354,26,3.12,78.91891892
269495,MY2030_PHEV_SUV,406270901,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,733,1247,131,15.72,0
269499,MY2030_PHEV_SUV,406688521,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1310,760,126,15.12,0
269502,MY2030_PHEV_SUV,406809211,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1060,770,72,8.64,41.62162162
269505,MY2030_PHEV_SUV,301174611,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1145,685,131,15.72,0
269506,MY2030_PHEV_SUV,303071511,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,755,1285,81,9.72,34.32432432
269508,MY2030_PHEV_SUV,304470912,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1103,767,105,12.6,14.86486486
269511,MY2030_PHEV_SUV,304130002,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1355,785,131,15.72,0
269512,MY2030_PHEV_SUV,305319872,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,765,1245,87,10.44,29.45945946
269514,MY2030_PHEV_SUV,404886281,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1182,708,131,15.72,0
269516,MY2030_PHEV_SUV,406809212,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,745,1295,131,15.72,0
269519,MY2030_PHEV_SUV,303240011,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1030,115,87,10.44,29.45945946
269520,MY2030_PHEV_SUV,303240011,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1221,659,83,9.96,32.7027027
269521,MY2030_PHEV_SUV,403473533,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1062,768,45,5.4,63.51351351
269523,MY2030_PHEV_SUV,400914151,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1163,734,131,15.72,0
269526,MY2030_PHEV_SUV,300805482,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,822,78,78,9.36,36.75675676
269528,MY2030_PHEV_SUV,300805482,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1120,755,112,13.44,9.189189189
269530,MY2030_PHEV_SUV,300952011,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1030,740,77,9.24,37.56756757
269532,MY2030_PHEV_SUV,300952012,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1090,760,131,15.72,0
269536,MY2030_PHEV_SUV,302648622,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,630,45,45,5.4,63.51351351
269537,MY2030_PHEV_SUV,302648622,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,745,50,50,6,59.45945946
269538,MY2030_PHEV_SUV,302648622,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,815,175,49,5.88,60.27027027
269540,MY2030_PHEV_SUV,303077163,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1035,75,75,9,39.18918919
269541,MY2030_PHEV_SUV,303077163,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1245,570,123,14.76,0.27027027
269542,MY2030_PHEV_SUV,402250201,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,780,155,60,7.2,51.35135135
269543,MY2030_PHEV_SUV,407578414,2,home_level_2,level_2,home,1,home,WORK_FROM_HOME,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,600,510,108,12.96,12.43243243
269544,MY2030_PHEV_SUV,407578414,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1155,705,31,3.72,74.86486486
269546,MY2030_PHEV_SUV,407698641,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1020,750,131,15.72,0
269549,MY2030_PHEV_SUV,305459351,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,855,65,7.8,47.2972973
269550,MY2030_PHEV_SUV,400104101,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,615,1365,131,15.72,0
269554,MY2030_PHEV_SUV,407104312,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,825,1275,76,9.12,38.37837838
269555,MY2030_PHEV_SUV,303932211,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,980,50,50,6,59.45945946
269559,MY2030_PHEV_SUV,300577953,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,955,1039,99,11.88,19.72972973
269563,MY2030_PHEV_SUV,304470911,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1080,795,101,12.12,18.10810811
269565,MY2030_PHEV_SUV,304207123,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1025,775,79,9.48,35.94594595
269566,MY2030_PHEV_SUV,305132561,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,635,1375,73,8.76,40.81081081
269567,MY2030_PHEV_SUV,301171181,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,30,540,54,6.48,56.21621622
269571,MY2030_PHEV_SUV,303356642,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,990,1370,80,9.6,35.13513514
269574,MY2030_PHEV_SUV,403829411,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,905,1135,37,4.44,70
269579,MY2030_PHEV_SUV,402225191,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1140,660,74,8.88,40
269580,MY2030_PHEV_SUV,300794761,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,875,1345,126,15.12,0
269582,MY2030_PHEV_SUV,407434442,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,860,1360,46,5.52,62.7027027
269584,MY2030_PHEV_SUV,301174612,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,702,138,82,9.84,33.51351351
269586,MY2030_PHEV_SUV,301174612,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1232,713,81,9.72,34.32432432
269587,MY2030_PHEV_SUV,407069372,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,840,60,40,4.8,67.56756757
269588,MY2030_PHEV_SUV,407069372,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1020,885,74,8.88,40
269589,MY2030_PHEV_SUV,400681461,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1138,742,60,7.2,51.35135135
269591,MY2030_PHEV_SUV,300508291,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,545,135,84,10.08,31.89189189
269592,MY2030_PHEV_SUV,300508291,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,790,1025,95,11.4,22.97297297
269595,MY2030_PHEV_SUV,301996591,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,750,1170,131,15.72,0
269598,MY2030_PHEV_SUV,400693331,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1170,930,130,15.6,0
269599,MY2030_PHEV_SUV,302959282,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,840,1125,41,4.92,66.75675676
269603,MY2030_PHEV_SUV,407255451,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1160,700,52,6.24,57.83783784
269604,MY2030_PHEV_SUV,405138721,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,690,1230,61,7.32,50.54054054
269606,MY2030_PHEV_SUV,407255452,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1155,750,81,9.72,34.32432432
269607,MY2030_PHEV_SUV,302231681,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,780,1200,131,15.72,0
269609,MY2030_PHEV_SUV,303504201,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,1170,101,12.12,18.10810811
269611,MY2030_PHEV_SUV,402972452,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,900,975,112,13.44,9.189189189
269613,MY2030_PHEV_SUV,300580482,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1125,990,77,9.24,37.56756757
269615,MY2030_PHEV_SUV,301474992,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,995,865,87,10.44,29.45945946
269618,MY2030_PHEV_SUV,300105711,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1005,765,131,15.72,0
269619,MY2030_PHEV_SUV,401123692,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,983,881,112,13.44,9.189189189
269621,MY2030_PHEV_SUV,403172292,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1060,830,100,12,18.91891892
269625,MY2030_PHEV_SUV,403011541,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1050,780,131,15.72,0
269627,MY2030_PHEV_SUV,400578221,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1083,727,131,15.72,0
269629,MY2030_PHEV_SUV,301865013,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1010,778,118,14.16,4.324324324
269631,MY2030_PHEV_SUV,301929002,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1060,800,83,9.96,32.7027027
269633,MY2030_PHEV_SUV,406813941,4,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1110,675,130,15.6,0
269635,MY2030_PHEV_SUV,403770371,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,960,780,131,15.72,0
269637,MY2030_PHEV_SUV,300577952,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1120,590,76,9.12,38.37837838
269639,MY2030_PHEV_SUV,300830782,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1005,735,131,15.72,0
269641,MY2030_PHEV_SUV,402713351,3,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1135,680,131,15.72,0
269643,MY2030_PHEV_SUV,300810712,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1235,700,97,11.64,21.35135135
269645,MY2030_PHEV_SUV,401050522,5,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1170,1350,131,15.72,0
269648,MY2030_PHEV_SUV,402385813,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,777,41,41,4.92,66.75675676
269649,MY2030_PHEV_SUV,402385813,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,870,120,120,14.4,2.702702703
269650,MY2030_PHEV_SUV,402385813,6,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1225,725,63,7.56,48.91891892
269654,MY2030_PHEV_SUV,406473611,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1039,151,27,3.24,78.10810811
269655,MY2030_PHEV_SUV,406473611,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,1247,643,97,11.64,21.35135135
269659,MY2030_PHEV_SUV,304142821,2,home_level_2,level_2,home,1,home,REGULAR_HOME_ACTIVITIES,7.2,FALSE,TRUE,41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",14.8,Central,820,157,68,8.16,44.86486486
