Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),EV Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Grid Voltage (-),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),EV Reactive Power (kVAR),Clothes Washer Mode,Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Gas Power (therms/hour),Dishwasher Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Gas Power (therms/hour),Exterior Lighting Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),MELs Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),EV Mode,EV SOC (-),EV Parked,EV Unmet Load (kW),EV Start Time,EV End Time,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Delivered (L/min),Hot Water Outlet Temperature (C),Hot Water Delivered (W),Hot Water Unmet Demand (kW),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Duct Losses (W),HVAC Heating Setpoint (C),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Latent Gains (W),HVAC Heating COP (-),HVAC Heating SHR (-),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Duct Losses (W),HVAC Cooling Setpoint (C),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling COP (-),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Unmet HVAC Load (C),Occupancy (Persons),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Window Transmitted Solar Gain (W)
2018-01-01 00:00:00,0.3791770942655053,0.2555803101502493,0.6903779785551797,0.0631961823775842,0.04259671835837488,0.11506299642586328,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,0.6903779785551797,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,84.26874153270106,50,44.44,0.0,51.666402596652915,0.0,0.0,0.0,131.6699086448454,51.666402596652915,51.666402596652915,51.666402596652915,10.042356980382465,On,12139.790475708562,0.0,19,20.232984126180938,0.0,0.0,0.6,1,0.4962642263991516,12139.790475708562,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1255.9762009160147,20.057854558926863,-3.6808784943264885,-5.223962750251966,-18.0,6.529479366362011,0,4.0,-1326.8927267076633,-32790.6139965955,-1194.084794909213,0.0
2018-01-01 00:10:00,0.3791770942655053,0.2555803101502493,1.0790394135679169,0.0631961823775842,0.04259671835837488,0.17983990226131946,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,1.0790394135679169,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,86.60665511015132,50,44.44,0.0,51.53510608319423,0.0,0.0,0.0,135.32289860961143,51.53510608319423,51.535106083194236,51.53510608319423,10.042356980382465,On,18974.116792021872,0.0,19,31.62352798670312,0.0,0.0,0.6,1,0.7756456266886512,18974.116792021872,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1255.5485630596413,19.049624887611547,-16.98632244331546,-6.780836875511597,-18.0,6.529479366362011,0,4.0,4710.419091047073,-4953.876775152629,-1003.9562418777911,0.0
2018-01-01 00:20:00,0.3791770942655053,0.2555803101502493,1.0903896775800057,0.0631961823775842,0.04259671835837488,0.18173161293000095,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,1.0903896775800057,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,86.24690584724243,50,44.44,0.0,51.400166939076726,0.0,0.0,0.0,134.7607903863163,51.40016693907673,51.40016693907674,51.400166939076726,10.042356980382465,On,19173.70286114751,0.0,19,31.956171435245853,0.0,0.0,0.6,1,0.7838045340761283,19173.70286114751,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1244.019808474104,19.049624887611547,-16.459532721449897,-8.02687482928771,-18.0,6.529479366362011,0,4.0,4879.939472580107,-5648.829402678846,-878.736115080289,0.0
2018-01-01 00:30:00,0.3791770942655053,0.2555803101502493,1.1009857332235624,0.0631961823775842,0.04259671835837488,0.18349762220392707,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,1.1009857332235624,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,85.8886509213643,50,44.44,0.0,51.26578830913187,0.0,0.0,0.0,134.2010170646317,51.26578830913187,51.26578830913188,51.26578830913187,10.042356980382465,On,19360.026729198653,0.0,19,32.266711215331085,0.0,0.0,0.6,1,0.7914212940542449,19360.026729198653,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1242.8096430203655,19.049624887611547,-16.428974577481203,-9.155686574218798,-18.0,6.529479366362011,0,4.0,5034.906776017153,-5541.212266108847,-769.114201564998,0.0
2018-01-01 00:40:00,0.3791770942655053,0.2555803101502493,1.1126256614008894,0.0631961823775842,0.04259671835837488,0.18543761023348154,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,1.1126256614008894,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,85.53188412529951,50,44.44,0.0,51.13196786507945,0.0,0.0,0.0,133.6435689457805,51.13196786507945,51.13196786507945,51.13196786507945,10.042356980382465,On,19564.706330249614,0.0,19,32.60784388374936,0.0,0.0,0.5999999999999999,1,0.7997884206598063,19564.706330249614,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1241.6508601861856,19.049624887611547,-16.40818941899876,-10.158519607676435,-18.0,6.529479366362011,0,4.0,5188.82753465803,-5470.383728492657,-672.8615733045474,0.0
2018-01-01 00:50:00,0.3791770942655053,0.2555803101502493,1.1244412485074662,0.0631961823775842,0.04259671835837488,0.18740687475124435,0.03229223628739501,0.33688485797811024,0.010000000000000002,0.0,0.0,0.0,1.1244412485074662,0.0,1,0.0,0.2526636434835826,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06438364263533634,0.04828773197650224,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,85.17659927761218,50,44.44,0.0,50.998703288310544,0.0,0.0,0.0,133.08843637126904,50.998703288310544,50.99870328831055,50.998703288310544,10.042356980382465,On,19772.47476475489,0.0,19,32.95412460792482,0.0,0.0,0.6,1,0.8082818161287182,19772.47476475489,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1240.5428360586347,19.049624887611547,-16.388699509140054,-11.024935130129757,-18.0,6.529479366362011,0,4.0,5344.443025753562,-5422.555294697298,-591.5717390657999,0.0
2018-01-01 01:00:00,0.37756750319962185,0.2543731168508367,1.1363448628868689,0.06292791719993697,0.04239551947513945,0.1893908104811448,0.03229223628739501,0.3352752669122268,0.010000000000000002,0.0,0.0,0.0,1.1363448628868689,0.0,1,0.0,0.25145645018417,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06277405156945293,0.04708053867708968,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,84.82279022254001,50,44.44,0.0,50.86599226984734,0.0,0.0,0.0,132.53560972271876,50.86599226984734,50.86599226984734,50.86599226984734,10.042356980382465,On,19981.791094299475,0.0,19,33.30298515716579,0.0,0.0,0.6,1,0.8168384882197239,19981.791094299475,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1239.419472283281,19.049624887611543,-16.37006067723124,-11.761525210763416,-18.0,6.529479366362011,0,4.0,5499.603425579717,-5384.736602646599,-524.5339473239782,0.0
2018-01-01 01:10:00,0.37756750319962185,0.2543731168508367,1.1482923851718307,0.06292791719993697,0.04239551947513945,0.19138206419530512,0.03229223628739501,0.3352752669122268,0.010000000000000002,0.0,0.0,0.0,1.1482923851718307,0.0,1,0.0,0.25145645018417,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06277405156945293,0.04708053867708968,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,84.47105908035745,50,44.44,0.0,50.73383251030311,0.0,0.0,0.0,131.9860298130585,50.73383251030311,50.73383251030311,50.73383251030311,10.042356980382465,On,20191.879512164185,0.0,19,33.653132520273644,0.0,0.0,0.6,1,0.825426722619294,20191.879512164185,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1238.3451466592323,19.049396737604837,-16.351740551546317,-12.383036218315015,-18.0,6.529479366362011,0,4.0,5657.118265637859,-5352.177040318458,-469.83516647237104,0.0
2018-01-01 01:20:00,0.37756750319962185,0.2543731168508367,1.1599710176316682,0.06292791719993697,0.04239551947513945,0.19332850293861137,0.03229223628739501,0.3352752669122268,0.010000000000000002,0.0,0.0,0.0,1.1599710176316682,0.0,1,0.0,0.25145645018417,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06277405156945293,0.04708053867708968,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,84.1201807188391,50,44.44,0.0,50.60222077214621,0.0,0.0,0.0,131.43778237318608,50.60222077214621,50.60222077214621,50.60222077214621,10.042356980382465,On,20397.23969963996,0.0,19,33.99539949939993,0.0,0.0,0.6,1,0.8338216710143898,20397.23969963996,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1237.3144660717803,19.04939673760484,-16.333561577880765,-12.906237174790949,-18.0,6.529479366362011,0,4.0,5810.8457843280485,-5323.566262649574,-425.3276217706221,0.0
2018-01-01 01:30:00,0.37756750319962185,0.2543731168508367,1.1172440254346172,0.06292791719993697,0.04239551947513945,0.18620733757243618,0.03229223628739501,0.3352752669122268,0.010000000000000002,0.0,0.0,0.0,1.1172440254346172,0.0,1,0.0,0.25145645018417,0.0029166666666666685,0,0,Off,0.0,0.0,Off,0.0,0.0,0.0,Off,0.0,0.0,On,0.06277405156945293,0.04708053867708968,Off,0.0,0,0.0,On,0.007888817705619396,0.0,On,0.016483740149359508,0,On,0.007919678432416108,0.0,On,0.2725012153427739,0.20437591150708034,Off,1.0,False,0.0,2018-01-01 16:00:00,2018-01-02 07:00:00,Off,0.0,0,83.77075984614702,50,44.44,0.0,50.471155726685524,0.0,0.0,0.0,130.8918122596047,50.47115572668553,50.47115572668554,50.471155726685524,10.042356980382465,On,19645.916874982428,0.0,19,32.74319479163738,0.0,0.0,0.6,1,0.8031082381012956,19645.916874982428,24462.352573333334,Off,0.0,0.0,22,0.010000000000000002,0.0,0.0,0,0,0.0,0,1258.1422638824201,19.04939673760484,-16.315859193336355,-13.347088336440688,-16.6,6.529479366362011,0,4.0,5945.898923828103,-2223.6765899578445,-287.5969073011662,0.0
